bsk_id,bsk_name,district_name,sub_division_name,block_municipalty_name,gp_ward,gp_ward_distance,bsk_type,bsk_sub_type,bsk_code,no_of_deos,is_aadhar_center,bsk_address,bsk_lat,bsk_long,bsk_account_no,bsk_landline_no,is_saturday_open,is_active,district_id,block_mun_id,gp_id,sub_div_id,pin
2812,SI OFFICE MATHA BHANGA II,COOCH BEHAR,MATHABHANGA SDO,MATHABHANGA -II,ANGARKATA PERADUBI,14,Rural,CLRC,COO/S/R/00405,2,0,"VILL+Post-Matiarkuthi,P.S-Ghoksadanga,Dist-Coochbehar pin-736157",26.335647,89.2534601,40460747856,,NO,t,7,54,102,10,736157
3595,4 NUMBER BOROUGH DURGAPUR MUNICIPAL CORPORATION BSK,PASCHIM BARDHAMAN,DURGAPUR,DURGAPUR MUNICIPAL CORPORATION,WARD NO.-29,0.01,Urban,Municipal Corporation,PAB/U/U/01712,1,0,"04 Borough, SagarBhanga, Durgapur 713211",23.4957921,87.3288228,40460625431,03432550162,NO,t,23,458,9139,46,713211
405,DIAMOND HARBOUR - I BDO,SOUTH 24 PARGANAS,DIAMOND HARBOUR,DIAMOND HARBOUR I,BASULDANGA,0,Urban,BDO,S24/P/R/03097,2,1,"VILL+PO+PS-DIAMOND HARBOUR, PIN-743331",22.1902873,88.1902736,40460622441,"",YES,t,3,321,3036,65,743331
863,KALYANI PUBLIC LIBRARY,NADIA,KALYANI SDO,KALYANI,KANCHRAPARA,1.5,Urban,Library,NAD/L/R/01229,2,0,"Central Cir, B 13, Block B, Kalyani, West Bengal 741235",22.9758771,88.4344346,40460324738,03325829912,NO,t,18,183,1001,36,741235
2521,UTTAR KHAPUR,DAKSHIN DINAJPUR,BALURGHAT SDO,BALURGHAT,NAZIRPUR,4,Rural,Health Center,DDR/H/R/00577,2,0,"Vill- Uttar Khanpur, P.o- Khanpur, P.S :- Balurghat, Pin- 733133.",25.3191413,88.8318508,40460462951,,NO,t,9,60,409,13,733133
1167,NARAYANPUR. GP,SOUTH 24 PARGANAS,KAKDWIP,NAMKHANA,NARAYANPUR,0,Rural,GP,S24/L/R/03148,2,0,"Vill + P.O.- Narayanpur, PS- Kakdwip, Pin - 743357",21.7630197,88.2335379,40458699021,03210244027,NO,t,3,331,3144,66,743363
400,BUDGE-BUDGE - I BDO,SOUTH 24 PARGANAS,ALIPORE SADAR,BUDGE BUDGE I,NISCHINTAPUR,0.3,Urban,BDO,S24/P/R/03092,2,1,"Vill- Kalipur,P.O- Purba Nischintapur,P.S- Budge Budge, Dist- South 24 Parganas, Kolkata- 700138",22.468365,88.1556107,40460622087,"",NO,t,3,307,3199,62,700138
1920,PATULI GP,PURBA BARDHAMAN,KALNA,PURBASTHALI II,PATULI,0,Rural,GP,PUB/H/R/01516,2,0,"PATULI NATH PARA, PATULI,  PURBA BARDHAMAN, 713512",23.5633396,88.2765932,40460642208,"",YES,t,5,256,1735,50,713512
2574,SOVANAGAR GP,MALDAH,MALDA SADAR SDO,ENGLISH BAZAR,SOVANAGAR,0,Rural,GP,MAL/H/R/00695,2,0,"VILL & P.O:- BHABANIPUR, ENGLISH BAZAR, MALDA, 732209",25.0304804,87.983332,40460535295,03512220114,NO,t,14,127,539,30,732209
3729,UPANNA BSK (Dummy),HOWRAH,SADAR SDO,HOWRAH MUNICIPAL CORPORATION,WARD NO.-8,0,Urban,Municipal Corporation,HOW/U/U/03603,5,1,"Ground Floor, Upanna, 325, Sharat Chatterjee Road, Shibpur , Howrah 711102",22.5668172,88.3139704,,03322140080,NO,t,12,383,8411,23,711102
1774,SINDRANI  GP,NORTH 24 PARGANAS,BANGAON,BAGDAH,SINDRANI,0,Rural,GP,N24/H/R/02232,2,0,"Vill+PO- Sindrani, PS- BAGDAH, DIST- North 24-Parganas",23.2191668,88.7385831,40460544641,,NO,t,2,194,2716,44,743297
1165,NABARUN SANGHA SANGATHANI LIBRARY,SOUTH 24 PARGANAS,ALIPORE SADAR,THAKURPUKUR MAHESHTALA,ASHUTI-I,0.2,Urban,Library,S24/L/U/03146,2,0,"VILL.+ P.O. - Rasapunja,Rasapunja Gram Panchayat, P.S. -Bishnupur, Block-Thakurpukur Maheshtala, Dist. - 24 Pgs.(S), Pin-700104",22.4298601,88.2718414,40458699009,"",NO,t,3,309,3213,62,700104
3321,SI OFFICE RAGHUNATHPUR 1,PURULIA,RAGHUNATHPUR,RAGHUNATHPUR MUNICIPALITY,WARD NO.-13,1,Urban,CLRC,PUR/S/R/01849,2,0,Raghunathpur blockdanga Raghunathpur purulia 723133,23.5476975,86.6717913,40460446190,,NO,t,19,480,8859,61,723133
81,SADAR S.D.O,PURULIA,PURULIA SADAR,PURULIA MUNICIPALITY,WARD NO.-13,0.5,Urban,SDO,PUR/P/R/01716,2,0,SUB DIVISIONAL OFFICE (MD Campus ) purulia sadar 723101,23.3312555,86.3640905,40460343321,03252295028,NO,t,19,479,8824,58,723101
2142,SALTORA RH,BANKURA,BANKURA SADAR SDO,SALTORA,SALTORA,0.5,Rural,Health Center,BAN/H/R/02035,2,0,"VILL+POST+P.S- SALTORA, DIST-BANKURA, PIN-722158",23.5218342,86.936589,40460835732,03241273007,YES,t,4,14,1511,2,722158
1239,DIGHALGRAM GP,BANKURA,BISHNUPUR SDO,INDAS,DEGHALGRAM,0,Rural,GP,BAN/H/R/01963,2,0,VILL -MAMUDPUR PO- BAMNIA PS -INDAS DIST BANKURA,23.0516727,87.7191577,40458699791,"",YES,t,4,24,1426,3,722201
3365,GHOSHPUKUR GP,DARJEELING,SILIGURI SDO,PHANSIDEWA,GHOSHPUKUR,0,Rural,GP,DAR/S/R/00104,2,1,"AMBARI, GHOSHPUKUR, PAHSNIDEWA",26.5870803,88.2740414,40460456302,,NO,t,8,76,3349,18,734426
833,RANINAGAR-II GP,MURSHIDABAD,DOMKAL SDO,RANINAGAR II,RANINAGAR-II,0,Rural,GP,MUR/L/R/00810,1,0,"VILL-KUPTALA, P.O-NABIPUR, P.S-RANINAGAR, DIST-MURSHIDABAD, PIN-742308",24.2582741,88.5889715,40460319604,,NO,t,17,149,674,32,742308
363,NANDAKUMAR BDO,PURBA MEDINIPUR,TAMLUK,NANDAKUMAR,KUMARARA,0.4,Rural,BDO,PUM/P/R/03354,2,0,"VILL: MAHAMMADPUR, P.O- NANDAKUMAR , P.S- NANDAKUMAR, PIN- 721632, BLOCK- NANDAKUMAR",22.196374,87.9284794,40460550756,03228297328,NO,t,15,265,2188,57,721632
1074,"BL&LRO OFFICE, RAMNAGAR-II",PURBA MEDINIPUR,CONTAI,RAMNAGAR II,BALISAI,1,Rural,BL&LRO,PUM/L/R/03384,2,0,"VILL: VILLAGE-BARARANKUA, P.O- BALISAI, P.S- RAMNAGAR, PIN- 721423, BLOCK- RAMNAGAR 2	",21.6787946,87.5993505,40460446882,03220264228,NO,t,15,281,2333,54,721423
2929,HALLYAN GP,HOWRAH,ULUBERIA SDO,BAGNAN-II,HALLYAN,0,Rural,GP,HOW/S/R/03003,2,0,"VILL- BASUDEBPUR, P.O - HALLYAN, P.S- BAGNAN, DIST - HOWRAH",22.4010622,88.0072237,40460828667,,YES,t,12,105,2451,24,711312
1526,MAGURMARI-II GP,JALPAIGURI,JALPAIGURI SDO,DHUPGURI,MAGURMARI-II,0,Rural,GP,JAL/H/R/00170,2,0,"MAGURMARI-II GRAM PANCHAYAT, JALDHAKA, P.O:MAINATALI,
 PIN: 735210",26.573094,88.9419142,40458702976,"",YES,t,13,110,143,25,735210
3054,SI OFFICE LALGOLA,MURSHIDABAD,LALBAG SDO,LALGOLA,LALGOLA,2.0,Rural,CLRC,MUR/S/R/00950,2,0,"LALGOLA, LALGOLA, MURSHIDABD, 742148",24.426352,88.2499778,40460324160,03483274049,NO,t,17,166,706,35,742148
401,BUDGE-BUDGE-II BDO,SOUTH 24 PARGANAS,ALIPORE SADAR,BUDGE BUDGE II,DONGARIA RAIPUR,1,Rural,BDO,S24/P/R/03093,2,1,"VILL-CHARA DONGARIA,PO-DONGARIA,PIN-743318",22.397285,88.1699908,40460622167,,NO,t,3,308,3209,62,743318
82,RAGHUNATHPUR SDO,PURULIA,RAGHUNATHPUR,RAGHUNATHPUR I,BABUGRAM,2,Rural,SDO,PUR/P/R/01717,2,0,"SALKA, SDO RAGHUNATHPUR, 723133",23.5354383,86.6503563,40460343376,03251255521,NO,t,19,300,1337,61,723133
1651,ANDULIA GP,MURSHIDABAD,KANDI SDO,KANDI,ANDULIA,0,Rural,GP,MUR/H/R/00859,2,0,"VILL AND PO- MAHADIA, PS-KANDI, MSD, PIN-742138",23.9702554,88.0663107,40460458548,03484296439,NO,t,17,158,724,34,742138
3711,PATELNAGAR GSFP SCHOOL,NORTH 24 PARGANAS,BARRACKPORE,DUM DUM MUNICIPALITY,WARD NO.-19,0.5,Urban,CLRC,N24/S/U/02367,1,0,"4, Post Office Rd, Dum Dum Circle, Opposite Chetna Cinema Hall, Municipality School, Gora Bazar, Rajbari, Dum Dum, Kolkata, West Bengal 700028",22.6411422,88.4293909,40460742542,,NO,t,2,438,7497,41,700028
3211,SI OFFICE MOHAR,PASCHIM MEDINIPUR,KHARAGPUR,SABANG,MOHAR,2.25,Rural,CLRC,PAM/S/R/02758,2,0,"Vill-Mohar,P.O-Mohar,P.s-Sabang,Dist-Paschim Medinipur,Pin-721161",22.1622029,87.6889335,40460337226,,NO,t,16,230,1982,48,721161
2264,KANCHANTALA GP,MURSHIDABAD,JANGIPUR SDO,SAMSERGANJ,KANCHANTALA,0,Rural,GP,MUR/H/R/00888,2,0,"VILL+P.O-RATANPUR,P.S-SAMSERGANJ,742202",24.6703747,87.9471217,40460327773,,YES,t,17,156,805,33,742202
2288,TEGHARI-I GP,MURSHIDABAD,JANGIPUR SDO,RAGHUNATHGANJ II,TEGHARI-I,0,Rural,GP,MUR/H/R/00912,2,0,"VILL+P.O-TEGHARI,P.S-RAGHUNATHGANJ,742213",24.4531228,88.1274643,40460332535,,NO,t,17,152,784,33,742213
1355,BALARAMPUR-I GP,COOCH BEHAR,TUFANGANJ SDO,TUFANGANJ -I,BALARAMPUR-I,0,Rural,GP,COO/H/R/00348,2,0,"VILL+PO-RAMPUR, PS- BOXIRHAT, DIST- COOCHBEHAR, PIN-736207",26.2426544,89.5837352,40458701064,,NO,t,7,58,69,12,736134
2831,HILI GRAM PANCHAYET GP,DAKSHIN DINAJPUR,BALURGHAT SDO,HILI,HILI,0,Rural,GP,DDR/S/R/00582,2,0,"VILL: DHARANDA, P.O+P.S: HILI, PIN: 733126",25.2819556,89.0054079,40460749183,,NO,t,9,61,414,13,733126
2485,PANCHAKALA,BANKURA,KHATRA SDO,RAIPUR,DHANARA,1.2,Rural,Health Center,BAN/H/R/02051,2,0,"Vill- Dhanara, PO-DHANARA P.S- Raipur, PIN- 722150",22.739155,86.982975,40460460760,03243267174,YES,t,4,19,1487,4,722150
2707,HASUA,UTTAR DINAJPUR,RAIGANJ SDO,ITAHAR,DURGAPUR,3,Rural,Health Center,UDR/H/R/00493,2,0,"VILL- HASUA ,PO- HASUA SAMADHI MATH ,PS-ITAHAR ,DIST-UTTAR DINAJPUR ,PIN-733143 ,WB",25.533841,88.1295962,40460631126,"",YES,t,10,337,371,68,733143
2221,JAGADISHPUR RH,HOWRAH,SADAR SDO,BALLY JAGACHA,CHAMRAIL,2,Rural,Health Center,HOW/H/R/02956,2,0,"13, Khaliya, Howrah, West Bengal 711114",22.6183458,88.2996185,40460326225,03212246200,NO,t,12,95,2345,23,711114
639,GURAP GP,HOOGHLY,CHINSURAHA SADAR SDO,DHANIAKHALI,GURAP,0,Rural,GP,HOO/L/R/02413,2,0,Vill+P.O.- Gurap,23.0309417,88.111451,40460763209,03213253014,NO,t,11,87,2554,21,712303
2207,KHANAKUL RH,HOOGHLY,ARAMBAGH SDO,KHANAKUL-I,KHANAKUL - I,0.1,Rural,Health Center,HOO/H/R/02529,2,0,"VILLAGE- DAINAN, POST- KHANAKUL,  PS- KHANAKUL, DISTRICT- HOOGHLY, PIN- 712406",22.7033028,87.8490168,40460322209,03211266029,NO,t,11,79,2627,19,712406
223,HARISCHANDRAPUR - II BDO,MALDAH,CHANCHAL SDO,HARISCHANDRAPUR II,SULTANNAGAR,1,Rural,BDO,MAL/P/R/00609,2,0,"VILL+PO BARDUARY,  PS HARISHCHANDRAPUR, DIST MALDA 732125",25.4165638,87.854338,40460463998,,NO,t,14,139,451,29,732125
972,GARHBETA GP,PASCHIM MEDINIPUR,MIDNAPORE SADAR,GARHBETA-I,GARHBETA,0,Rural,GP,PAM/L/R/03583,2,0,"VILL-GarhbetaPO-GarhbetaPS-GarhbetaPIN-721127DIST-
PASCHIM  MIDNAPORE",22.8588989,87.3572465,40460639840,03227295188,NO,t,16,231,1841,49,721127
51,CHANCHAL SDO,MALDAH,CHANCHAL SDO,CHANCHAL I,CHANCHAL,0.5,Rural,SDO,MAL/P/R/00600,2,0,"Vill-Chanchal, Po-Chanchal, P.s-Chanchal, Dist-Malda, State-West Bengal, Pin Code-732123",25.3892346,88.0147693,40460335263,,NO,t,14,136,460,29,732123
1397,NO 2 SAMJHIA  GP,DAKSHIN DINAJPUR,BALURGHAT SDO,KUMARGANJ,SAMJHIA,0,Rural,GP,DDR/H/R/00560,2,0,"VILL -RAYNANDA,PO-SAMJHIA,PS KUMARGANJ DIST DAKSHIN DINAJPUR PIN 733141",25.5052968,88.773698,40458701520,,NO,t,9,62,396,13,733141
668,SAPTAGRAM GP,HOOGHLY,CHINSURAHA SADAR SDO,CHINSURAHA MAGRA,SAPTAGRAM,0,Rural,GP,HOO/L/R/02442,2,0,"MITHAPUKUR, ADCCONAGAR, HOOGHLY",22.9523735,88.3859473,40460831817,,NO,t,11,85,2510,21,712121
882,GAZNA GP,NADIA,RANAGHAT SDO,HANSKHALI,GAZNA,0,Rural,GP,NAD/L/R/01241,2,0,"Vill+P.O.- Gazna, P.S.-Hanskhali, PIN_741507",23.3645769,88.7124557,40460325131,,NO,t,18,177,955,38,741507
3173,SI OFFICE KANKSA-I,PASCHIM BARDHAMAN,DURGAPUR,KANKSA,TRILOKCHANDRAPUR,1,Rural,CLRC,PAB/S/R/01703,2,0,"Ijjatganj, Kanksa, Pashim bardhaman,  713148",23.4666502,87.450652,40460335897,,NO,t,23,214,1762,46,713148
440,UDAYSHREE UNITED CLUB LIBRARY,ALIPURDUAR,ALIPURDUAR SDO,ALIPURDUAR II,CHAPARER PAR 2,6.0,Rural,Library,ALI/L/R/00244,2,0,Salsalabri pin 736208,26.4888383,89.5920353,40460635029,,NO,t,20,2,238,1,736208
2355,SALBONI GP,PASCHIM MEDINIPUR,MIDNAPORE SADAR,SALBONI,SALBONI,0,Rural,GP,PAM/H/R/02709,2,0,"VILL-SalboniPO-SalboniPS-SalboniPIN-721147DIST-PASCHIM
MIDNAPORE",22.6399016,87.3236552,40460341266,,NO,t,16,236,1878,49,721147
3196,TUTRANGA GP,PASCHIM MEDINIPUR,KHARAGPUR,NARAYANGARH,TUTRANGA,0,Rural,GP,PAM/S/R/02743,2,0,"VILL-TUTRANGAPO-TUTRANGAPS-BELDAPIN-721424DIST-
PASCHIM  MIDNAPORE",22.0458468,87.3807979,40460336685,,NO,t,16,228,1952,48,721424
2533,PGSD-II GP,DARJEELING,MIRIK SDO,MIRIK,PAHILAGAON SCHOOLDARA-II,0,Rural,GP,DAR/H/R/00092,2,0,Phaila Gaon School Dara,26.9045736,88.1860595,40460532501,,NO,t,8,72,3326,17,734214
336,KATWA - I,PURBA BARDHAMAN,KATWA,KATWA I,KHAJURDIHI,0.4,Rural,BDO,PUB/P/R/01394,2,1,"PANCHGHARA,KHAJURDIHI,713150",23.6287459,88.1293758,40460549344,03453297033,NO,t,5,253,1647,51,713150
1714,NAKASHIPARA PHC,NADIA,KRISHNAGAR SADAR SDO,NAKASHIPARA,NAKASHIPARA,3.9,Rural,Health Center,NAD/H/R/01282,1,0,"VILL + PO - DADUPUR, PS.- NAKASHIPARA, DIST - NADIA, PIN - 741162",23.5641577,88.323571,40460531347,,NO,t,18,173,871,37,741162
186,BAGNAN I BDO,HOWRAH,ULUBERIA SDO,BAGNAN-I,BAGNAN - I,1,Rural,BDO,HOW/P/R/02882,2,1,BAGNAN1 B.D.O BAGNAN BAGNAN HOWRAH 711303,22.4661774,87.9621922,40460453367,,YES,t,12,104,2442,24,711303
436,NEWTOWN LIBRARY,ALIPURDUAR,ALIPURDUAR SDO,ALIPURDUAR MUNICIPALITY,WARD NO.-16,1.5,Urban,Library,ALI/L/U/00240,2,0,"LOHARPUL,ALIPURDUARPIN-736121",26.4920928,89.5319284,40460634740,,NO,t,20,343,7884,1,736121
277,BAGDA BLOCK,NORTH 24 PARGANAS,BANGAON,BAGDAH,BAGDAH,0.650,Rural,BDO,N24/P/R/02115,2,1,"VILL+P.O- BAGDAH, P.S-BAGDAH, DIST-NORTH 24 PARGANAS, PIN- 743232",23.2102079,88.8898762,40460536527,,NO,t,2,194,2709,44,743232
2224,JOYPUR BPHC,HOWRAH,ULUBERIA SDO,AMTA-II,JOYPUR,0.5,Rural,Health Center,HOW/H/R/02959,2,0,"VILL & P.O- JOYPUR, P.S- JOYPUR, DIST- HOWRAH, PIN- 711401",22.5829062,87.9276603,40460326350,,YES,t,12,103,2427,24,711401
2437,HARIHARPUR  GP,SOUTH 24 PARGANAS,BARUIPUR,BARUIPUR,HARIHARPUR,0,Rural,GP,S24/H/R/03237,2,0,"Vill : HARIHARPUR, P.O: MALLICPUR, P.S: BARUIPUR, Pin: 700145, DISTRICT : SOUTH 24 PARGANAS",22.3892083,88.4304473,40460449963,,NO,t,3,310,2922,63,700145
3336,SI OFFICE JOYPUR NEW,PURULIA,JHALDA,JOYPUR,MUKUNDAPUR,3,Rural,CLRC,PUR/S/R/01864,2,0,"Vill- Dumurdih more, PO-Srirampur, PS-Joypur, pin-723201",23.411732,86.1715534,40460454951,,NO,t,19,297,1258,59,723201
2517,"BL&LRO OFFICE, BALURGHAT",DAKSHIN DINAJPUR,BALURGHAT SDO,BALURGHAT,AMRITAKHANDA,2,Urban,BL&LRO,DDR/H/R/00573,2,0,"Vill+PO- Beltalapark, Near Police Line, Balurghat ",25.2418639,88.7833069,40460462757,"",NO,t,9,60,401,13,733103
717,KHILA GP,HOWRAH,ULUBERIA SDO,UDAYNARAYANPUR,KHILA,0,Rural,GP,HOW/L/R/03576,2,0,"VILL+P. O - KHILA, P.S - UDAYNARAYANPUR, DIST - HOWRAH, PIN - 711410",22.6715518,88.0037195,40460741264,,YES,t,12,108,2495,24,711410
2230,"MAYNAGURI KISAN MANDI, MAYNAGURI",JALPAIGURI,JALPAIGURI SDO,MAYNAGURI,AMGURI,0.5,Urban,ADA Office,JAL/H/R/00189,2,0,"WARD NO-16, MAYNAGURI MUNICIPALITY , JALPAIGURI",26.5646023,88.8271497,40460326554,"",YES,t,13,111,171,25,735224
2346,GARHBETA RH,PASCHIM MEDINIPUR,MIDNAPORE SADAR,GARHBETA-I,GARHBETA,0.19,Rural,Health Center,PAM/H/R/02700,2,0,"Vill+P.O.+P.S.-Garhbeta, pin-721127",22.8579125,87.3555061,40460340874,,NO,t,16,231,1841,49,721127
1098,SANTIPUR-I GP,PURBA MEDINIPUR,TAMLUK,SAHID MATANGINI,SANTIPUR-I,0,Rural,GP,PUM/L/R/03408,2,0,"Vill - Santipur, P.O. - Mechada, P.S.- Kolaghat, Pin- 721137",22.4122812,87.8648731,40460448018,,NO,t,15,261,2121,57,721137
2217,CHANDIPUR GP,HOWRAH,ULUBERIA SDO,ULUBERIA-I,CHANDIPUR,0,Rural,GP,HOW/H/R/02952,2,0,"Pirpur, Chandipur, Kulgachia, Howrah",22.4712169,88.0268473,40460326087,,NO,t,12,100,2474,24,711303
773,RANIGANJ-I GP,MALDAH,MALDA SADAR SDO,GAZOLE,RANIGANJ-I,0,Rural,GP,MAL/L/R/00641,2,0,"RANIGANJ I GP OFFICE ,VILL- TANTIBARI,P.S-GAZOLE,DIST-MALDA",25.1357933,88.232624,40460842285,03512234068,NO,t,14,128,499,30,732124
1370,"FOOD & SUPPLY OFFICE, SITAI",COOCH BEHAR,DINHATA SDO,SITAI,SITAI-I,1.2,Rural,F&S Inspector Office,COO/H/R/00363,2,0,Village - Bholachatra PO- Sitai hat PS-Sitai Pin-736167,26.0761997,89.3096656,40458701213,,NO,t,7,52,60,9,736167
2782,DEUCHA GP,BIRBHUM,SURI SADAR SDO,MD. BAZAR,ANGARGORIA,0,Rural,GP,BIR/S/R/01162,2,0,VILL+P.O-DEUCHA,24.036919,87.590504,40460646610,,NO,t,6,35,1073,7,731132
3458,MRINALINI SMRITI GRANTHAGAR,NADIA,KRISHNAGAR SADAR SDO,KALIGANJ,PANIGHATA,0.05,Rural,Library,NAD/L/R/01360,2,0,"VILL-JAMALPUR,P.O-PAGLACHANDI ,P.S-KALIGANJ,DIST- NADIA,PIN- 741181",23.7281197,88.3050382,40460540840,,NO,t,18,171,899,37,741181
2247,BAMONGOLA RH,MALDAH,MALDA SADAR SDO,BAMONGOLA,BAMANGOLA,3,Rural,Health Center,MAL/H/R/00680,2,0,VILL-MUDIPUKURP.O-MAHESHPURP.S-BAMANGOLA,25.1924772,88.3851703,40460327207,,NO,t,14,135,514,30,732138
381,JHALDA-II BLOCK,PURULIA,JHALDA,JHALDA II,NOWAHATU,0.1,Rural,BDO,PUR/P/R/01725,2,0,"VILL-KOTSHILA-POST-JIDARU,PS,KOTSHILA-723213",23.4044525,86.0716473,40460620975,,NO,t,19,296,1252,59,723213
2745,SI OFFICE MEJIA,BANKURA,BANKURA SADAR SDO,MEJIA,MEJHIA,2,Rural,CLRC,BAN/S/R/02077,2,0,MEJIA:BANKURA:722143,23.5566094,87.1051965,40460644012,03241250023,NO,t,4,12,1460,2,722143
3391,KRISHNAPUR GP,SOUTH 24 PARGANAS,DIAMOND HARBOUR,MANDIRBAZAR,KRISHNAPUR,0,Rural,GP,S24/S/R/03297,2,0,"VII + PO BIDYADHARPUR, GP KRISHNAPUR, PS MANDIRBAZAR",22.1217512,88.3491963,40460467212,,NO,t,3,327,3108,65,743336
528,PANISALA GP,COOCH BEHAR,COOCHBEHAR SADAR SDO,COOCH BEHAR -I,PANISALA,0,Rural,GP,COO/L/R/00317,2,0,PANISALA GP OFFICE,26.2805369,89.4859297,40460740419,,NO,t,7,48,11,8,736134
291,HINGALGANJ BLOCK,NORTH 24 PARGANAS,BASIRHAT,HINGALGANJ,HINGALGANJ,1,Rural,BDO,N24/P/R/02129,2,1,"VILL+PO+PS -HINGALGANJ , DISTRICT - NORTH 24 PARGANAS ,PIN-743435",22.4645187,88.9930289,40460537893,03217251301,NO,t,2,202,2862,42,743435
2152,ILLAMBAZAR RH,BIRBHUM,BOLPUR SDO,ILLAMBAZAR,ILLAMBAZAR GRAM PANCHAYAT,0.5,Rural,Health Center,BIR/H/R/01119,2,0,VILL+PO+PS-ILLAMBAZAR  PIN-731214 DIST- BIRBHUM,23.6244887,87.5391393,40460836521,"",YES,t,6,37,1093,5,731214
4,DM OFFICE COOCH BEHAR,COOCH BEHAR,COOCHBEHAR SADAR SDO,COOCH BEHAR MUNICIPALITY,WARD NO.-19,0,Urban,DMO,COO/P/R/00288,1,1,"SAGAR DIGHI COMPLEX,PO-COOCHBEHAR,PIN-736101",26.3196049,89.438017,40460333640,,NO,t,7,353,7816,8,736101
2442,MADHABNAGAR RH,SOUTH 24 PARGANAS,KAKDWIP,PATHARPRATIMA,PATHARPROTIMA,0.5,Rural,Health Center,S24/H/R/03242,2,0,"VILL+P.O - RAKHALPUR, P.S - PATHARPRATIMA, DIST - SOUTH 24 PARGANAS, PIN - 743371",21.7896166,88.3540759,40460450128,"",YES,t,3,332,3161,66,743371
165,RANGLI RAGLIOT BDO,DARJEELING,DARJEELING SADAR SDO,RANGLI RANGLIOT,TAKDAH,0.00,Rural,BDO,DAR/P/R/00014,2,0,Block Development Office Rangli Rangliot Takdah 734222,27.0370624,88.3553507,40460452353,,NO,t,8,69,3306,15,734222
645,JAMGRAM MONDALAI GP,HOOGHLY,CHINSURAHA SADAR SDO,PANDUA,JAMGRAM MONDALAI,0,Rural,GP,HOO/L/R/02419,2,0,"Vill+P.o- Jamgram, P.s- Pandua, Dist- Hooghly",23.1147109,88.3123571,40460763470,,NO,t,11,84,2519,21,712146
1924,SAHEBGANJ-I GP,PURBA BARDHAMAN,BARDHAMAN SADAR NORTH,BHATAR,SAHEBGANJ - I,0,Rural,GP,PUB/H/R/01520,2,0,"VILL-KASHIPUR,P.O.-SAHEBGANJ,P.S.-BHATAR,PURBA BARDHAMAN,PIN-713121",23.4496575,87.8157784,40460642515,,NO,t,5,239,1567,52,713121
232,BELDANGA 1 BDO,MURSHIDABAD,BERHAMPORE SDO,BELDANGA MUNICIPALITY,WARD NO.-3,1.2,Urban,BDO,MUR/P/R/00743,2,0,"Beldanga-I Development BlockP.O: Barua,PIN: 742189, ",23.9294616,88.2387564,40460464517,03482296510,NO,t,17,409,8227,31,742189
1833,ARJUNI GP,PASCHIM MEDINIPUR,KHARAGPUR,KHARAGPUR-I,ARJUNI,0,Rural,GP,PAM/H/R/02661,2,0,"VILL-CHARKABONIPO-CHARKABONIPS-KHARAGPUR LOCALPIN-
721513DIST-PASCHIM  MIDNAPORE",22.3598539,87.2021897,40460556770,,NO,t,16,225,1895,48,721513
1309,DHEKA GP,BIRBHUM,RAMPURHAT SDO,MAYURESWAR-II,DHEKA,0,Rural,GP,BIR/H/R/01071,2,0,VILL+PO-LOKEPARA,23.9242992,87.8291527,40458700571,03462297628,NO,t,6,45,1151,6,731213
1727,KEMIA KHAMARPARA  GP,NORTH 24 PARGANAS,BARASAT SADAR,BARASAT II,KEMIA-KHAMARPARA,0,Rural,GP,N24/H/R/02185,1,0,"Vill- Kemia, PO-Kirtipur, PS-Madhyamgram, Dist- North 24 Parganas, Kol- 700128",22.676445,88.5271796,40460532103,,NO,t,2,189,2797,40,700128
1049,SRIRAMPUR GP,PURBA BARDHAMAN,KALNA,PURBASTHALI I,SRIRAMPUR,0,Rural,GP,PUB/L/R/01456,2,0,"SRIRAMPUR GRAM PANCHAYET OFFICE, PO : SRIRAMPUR, DIST : PURBA BARDHAMAN",23.4054673,88.3473111,40460347789,03454295020,NO,t,5,255,1727,50,741316
2566,KANKO GP,JHARGRAM,JHARGRAM SDO,BINPUR-II,KANKO,0,Rural,GP,JHA/H/R/02852,2,0,VILL- MOHANPUR PO- KOREKORA PS-BINPUR DIST-JHARGRAM ,22.5972708,86.8859817,40460534905,,NO,t,22,119,2059,27,721504
2067,SIKHARBALI-II GP,SOUTH 24 PARGANAS,BARUIPUR,BARUIPUR,SHIKHARBALI-II,0,Rural,GP,S24/H/R/03194,2,0,"Vill : MAMUDPUR, P.O: INDRAPALA, P.S: BARUIPUR, Pin: 743610, DISTRICT : SOUTH 24 PARGANAS",22.3354439,88.4188641,40460764554,03329660139,YES,t,3,310,2919,63,743610
901,DURGAMONDAP GP,NORTH 24 PARGANAS,BASIRHAT,SANDESHKHALI II,DURGAMONDOP,0,Rural,GP,N24/L/R/02146,2,0,Durgamondap GP,22.2902129,88.8345036,40460325551,,NO,t,2,205,2831,42,743446
3581,BADURIA MUNICIPALITY,NORTH 24 PARGANAS,BASIRHAT,BADURIA MUNICIPALITY,WARD NO.-3,1,Urban,Municipality,N24/U/R/02346,2,1,"baduria municipality,p.o+p.s--baduria,pin-743401 north 24parganas",22.7388188,88.7887129,40460624710,,NO,t,2,432,7343,42,743401
536,MATALHAT GP HQ,COOCH BEHAR,DINHATA SDO,DINHATA -I,MATALHAT,0,Rural,GP,COO/L/R/00323,2,0,"VILL+PO-MATALHAT,DINHATA-736135",26.1708588,89.4277539,40460750619,,NO,t,7,50,31,9,736135
