district_id,district_name,service_id,service_name,unique_citizen_count,citizen_percentage,rank_in_district
20.0,ALIPURDUAR,352,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2191,14.9,1.0
20.0,ALIPURDUAR,6,Caste Certificate,1752,11.9,2.0
20.0,ALIPURDUAR,4,Application for Income Certificates,1352,9.2,3.0
20.0,ALIPURDUAR,128,Apply - Aadhaar & Mobile Link with Digital Ration Card,1191,8.1,4.0
20.0,ALIPURDUAR,155,Apply - Submission of Form for Electoral Roll,1143,7.8,5.0
20.0,ALIPURDUAR,199,Apply - Payment of WBSEDCL Electricity Bill,995,6.8,6.0
20.0,ALIPURDUAR,127,Search - Application Status of Digital Ration Card Application,848,5.8,7.0
20.0,ALIPURDUAR,184,Search - Bangla Awas Yojana,711,4.8,8.0
20.0,ALIPURDUAR,156,Apply - Verification of Electoral Roll Online,668,4.5,9.0
20.0,ALIPURDUAR,358,Search - Download of e-Ration Card,632,4.3,10.0
20.0,ALIPURDUAR,131,Apply for Birth & Death Certificate,585,4.0,11.0
20.0,ALIPURDUAR,22,Apply - Land Revenue (Khajna),392,2.7,12.0
20.0,ALIPURDUAR,272,Apply - Rupashree Prakalpa,392,2.7,12.0
20.0,ALIPURDUAR,478,Apply - Ordinary Residencial Certificate,375,2.5,13.0
20.0,ALIPURDUAR,408,Search - Status of Application of Swasthya Sathi Card,295,2.0,14.0
20.0,ALIPURDUAR,392,Modify - Add member / FPS of Ration Card Holder,231,1.6,15.0
20.0,ALIPURDUAR,363,Apply - Download and Print Birth Certificate,137,0.9,16.0
20.0,ALIPURDUAR,126,Apply - New Digital Ration Card,130,0.9,17.0
20.0,ALIPURDUAR,479,Apply - Permission for Delayed Registration of Birth,101,0.7,18.0
20.0,ALIPURDUAR,243,Application for mutation of holding in municipality/ Municipal Corporation,93,0.6,19.0
20.0,ALIPURDUAR,168,Apply - Mutation Application,84,0.6,20.0
20.0,ALIPURDUAR,388,Search - Application Status,83,0.6,21.0
20.0,ALIPURDUAR,151,Apply - Local Residence (Domicile) Certificate,81,0.6,22.0
20.0,ALIPURDUAR,194,Search - Gram Panchayat Tax Payment,81,0.6,22.0
20.0,ALIPURDUAR,69,Apply - Krishak Bandhu Scheme,79,0.5,23.0
20.0,ALIPURDUAR,382,Status of Application (Krishak Bandhu),77,0.5,24.0
20.0,ALIPURDUAR,367,Search - GRN Information,73,0.5,25.0
20.0,ALIPURDUAR,480,Apply - Permission for Delayed Registration of Death,73,0.5,25.0
20.0,ALIPURDUAR,169,Apply - ROR Application ,69,0.5,26.0
20.0,ALIPURDUAR,137,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form â B),66,0.4,27.0
20.0,ALIPURDUAR,275,Apply - Grievance to CMO,66,0.4,27.0
20.0,ALIPURDUAR,364,Apply - Download and Print Death Certificate,56,0.4,28.0
20.0,ALIPURDUAR,393,Search - Schedule Paddy Sale,52,0.4,29.0
20.0,ALIPURDUAR,195,Apply - Online Trade Registration,50,0.3,30.0
20.0,ALIPURDUAR,267,Info - Old Age Pension Scheme,48,0.3,31.0
20.0,ALIPURDUAR,96,Search - Taposali Bandhu Pension Scheme,44,0.3,32.0
20.0,ALIPURDUAR,485,eDistrict Dashboard,41,0.3,33.0
20.0,ALIPURDUAR,146,Apply - Swami Vivekananda Scholarship,38,0.3,34.0
20.0,ALIPURDUAR,86,Search - Price Information,36,0.2,35.0
20.0,ALIPURDUAR,172,Search - Property Information,35,0.2,36.0
20.0,ALIPURDUAR,357,Payment History - WBSEDCL,32,0.2,37.0
20.0,ALIPURDUAR,164,Apply - Samajik Suraksha Yojana Application ,30,0.2,38.0
20.0,ALIPURDUAR,138,Apply - OPD Registration,29,0.2,39.0
20.0,ALIPURDUAR,192,Application for EWS Certificates,27,0.2,40.0
20.0,ALIPURDUAR,356,Search - Regenerate Receipt of WBSEDCL,27,0.2,40.0
20.0,ALIPURDUAR,125,Search  - Payment Status of Paddy Sold,26,0.2,41.0
20.0,ALIPURDUAR,170,Apply - Plot Information,26,0.2,41.0
20.0,ALIPURDUAR,154,Apply - Gorkha Certificate,25,0.2,42.0
20.0,ALIPURDUAR,369,Status - Application of Learners Licence,25,0.2,42.0
20.0,ALIPURDUAR,84,Search  - Kishan Mandi Information,22,0.1,43.0
20.0,ALIPURDUAR,165,Apply - Yuvashree Scheme Application ,21,0.1,44.0
20.0,ALIPURDUAR,124,Apply - Farmer Registration Paddy Sale,18,0.1,45.0
20.0,ALIPURDUAR,291,Apply - Post-Matric Scholarship Under Talent Support Programme (TSP) Application ,17,0.1,46.0
20.0,ALIPURDUAR,476,Apply - Disability Certificate,17,0.1,46.0
20.0,ALIPURDUAR,88,Search - Price Information of Daily Market,15,0.1,47.0
20.0,ALIPURDUAR,218,Search - Muktidhara Scheme Information ,15,0.1,47.0
20.0,ALIPURDUAR,95,Search - Sikshashree Information,14,0.1,48.0
20.0,ALIPURDUAR,406,Apply- Addition of New Member after Receiving Card (Form â A),14,0.1,48.0
20.0,ALIPURDUAR,175,Apply - Karma Sathi Prakalpa Scheme,13,0.1,49.0
20.0,ALIPURDUAR,266,Info - Widow Pension Scheme,13,0.1,49.0
20.0,ALIPURDUAR,365,Apply - Conversion Application,13,0.1,49.0
20.0,ALIPURDUAR,483,Registration & Admission,13,0.1,49.0
20.0,ALIPURDUAR,405,Modify - Member Name Correction after Receiving Card (Form â C),12,0.1,50.0
20.0,ALIPURDUAR,484,eChallan,11,0.1,51.0
20.0,ALIPURDUAR,173,Apply - Marriage Certificate ,10,0.1,52.0
20.0,ALIPURDUAR,229,Search - West Bengal Homestay,10,0.1,52.0
20.0,ALIPURDUAR,1,Search - Application Status of Kanyasree Prakalpa,9,0.1,53.0
20.0,ALIPURDUAR,85,Apply - Sufal Bangla Individual Enrollment Form,8,0.1,54.0
20.0,ALIPURDUAR,94,Search - Sabuj Sathi Scheme Information,8,0.1,54.0
20.0,ALIPURDUAR,139,Search - COVID Patient Information,8,0.1,54.0
20.0,ALIPURDUAR,211,Search - Drinking Water Schemes,8,0.1,54.0
20.0,ALIPURDUAR,334,Apply - Student Credit Card,8,0.1,54.0
20.0,ALIPURDUAR,399,Apply - FPC Enrollment,8,0.1,54.0
20.0,ALIPURDUAR,407,Modify - Member Deletion after Receiving Card (Form â D),8,0.1,54.0
20.0,ALIPURDUAR,119,Payment - Tax or Fees,7,0.0,55.0
20.0,ALIPURDUAR,477,Apply - Distance Certificate for Students,7,0.0,55.0
20.0,ALIPURDUAR,17,Apply - Passport Applications,6,0.0,56.0
20.0,ALIPURDUAR,171,Apply - Map Service,6,0.0,56.0
20.0,ALIPURDUAR,331,Training Centre details (Paschim Banga Society for Skill Development),6,0.0,56.0
20.0,ALIPURDUAR,188,Search- Samabyathi Scheme Information,5,0.0,57.0
20.0,ALIPURDUAR,366,Apply - Manabik Pension Scheme (Disability Pension Scheme),5,0.0,57.0
20.0,ALIPURDUAR,469,Apply - New e-Requisition Form,5,0.0,57.0
20.0,ALIPURDUAR,470,Payment - e-Payment Stamp Duty & Registration Fees,5,0.0,57.0
20.0,ALIPURDUAR,473,Search - Deed By Seller/Buyer/Party Name,5,0.0,57.0
20.0,ALIPURDUAR,475,Search - Deed by Deed Number & Query Number ,5,0.0,57.0
20.0,ALIPURDUAR,10,Apply - Online Application for WBPRB,4,0.0,58.0
20.0,ALIPURDUAR,201,Apply - New Electrical Supervisor License,4,0.0,58.0
20.0,ALIPURDUAR,340,Search - Download NOC (only for KMC),4,0.0,58.0
20.0,ALIPURDUAR,474,Search - Deed By Transacted Property Details,4,0.0,58.0
20.0,ALIPURDUAR,482,Search Preferred Colleges & Courses,4,0.0,58.0
20.0,ALIPURDUAR,63,Apply - Bangla Shasya Bima,3,0.0,59.0
20.0,ALIPURDUAR,98,Search - Consumer Rights Information,3,0.0,59.0
20.0,ALIPURDUAR,161,Apply - Building and other Construction Workers Pension Scheme,3,0.0,59.0
20.0,ALIPURDUAR,163,Search - Registration of Transport Workers Pension Scheme Information,3,0.0,59.0
20.0,ALIPURDUAR,166,Apply - Unemployment Allowance Application ,3,0.0,59.0
20.0,ALIPURDUAR,198,Apply - New Electricity Connection of LT/HT Application,3,0.0,59.0
20.0,ALIPURDUAR,228,Search - WBTDCL Properties Booking,3,0.0,59.0
20.0,ALIPURDUAR,233,Apply - Driving Licence,3,0.0,59.0
20.0,ALIPURDUAR,368,Application for applying learners licence,3,0.0,59.0
20.0,ALIPURDUAR,404,Search - Blood Bank Information,3,0.0,59.0
20.0,ALIPURDUAR,414,Search - Application for Objection,3,0.0,59.0
20.0,ALIPURDUAR,416,Search - Download Marriage Certificate,3,0.0,59.0
20.0,ALIPURDUAR,419,Payment - New Connection E-Pay New Connection (LT) ,3,0.0,59.0
20.0,ALIPURDUAR,471,Download- e-Assessment Slip & Print,3,0.0,59.0
20.0,ALIPURDUAR,472,Application - Refund of e-Payment,3,0.0,59.0
20.0,ALIPURDUAR,481,Apply - Redressal of RTI queries & Tracking,3,0.0,59.0
20.0,ALIPURDUAR,466,Vahan - Mobile Number Update,3,0.0,59.0
20.0,ALIPURDUAR,2,Application for Aikyasree Scholarship,2,0.0,60.0
20.0,ALIPURDUAR,109,Apply - PSC Job Application,2,0.0,60.0
20.0,ALIPURDUAR,158, Search - Term Loan Status,2,0.0,60.0
20.0,ALIPURDUAR,178,Apply - Educational Loan Application,2,0.0,60.0
20.0,ALIPURDUAR,183,Modify - Term Loan Application,2,0.0,60.0
20.0,ALIPURDUAR,186,Search - Guideline & View Job Card Detail,2,0.0,60.0
20.0,ALIPURDUAR,196,Apply - Citizens Grievance Redressal,2,0.0,60.0
20.0,ALIPURDUAR,242,Apply - Payment of Municipal & Corporation Tax,2,0.0,60.0
20.0,ALIPURDUAR,306,Search - NSAP under Jai Bangla,2,0.0,60.0
20.0,ALIPURDUAR,336,KYC for citizen  (only for KMC),2,0.0,60.0
20.0,ALIPURDUAR,338,Apply - Online Mutation Application (only for KMC),2,0.0,60.0
20.0,ALIPURDUAR,343,Apply - New License (CE) Application  (only for KMC),2,0.0,60.0
20.0,ALIPURDUAR,355,Download - Payment for Quotation Letter of New Connection WBSEDCL,2,0.0,60.0
20.0,ALIPURDUAR,412,Apply - Certified Copy of Marriage Records,2,0.0,60.0
20.0,ALIPURDUAR,457,Search - PMSVA Nidhi Scheme,2,0.0,60.0
20.0,ALIPURDUAR,468,Apply - Registration of Migrant Workers,2,0.0,60.0
20.0,ALIPURDUAR,64,Search - Bangla Shasya Bima,1,0.0,61.0
20.0,ALIPURDUAR,102,Search - Cooperative information,1,0.0,61.0
20.0,ALIPURDUAR,113,Apply - New Excise License,1,0.0,61.0
20.0,ALIPURDUAR,118,Apply - Excise Crime Reporting - Citizen,1,0.0,61.0
20.0,ALIPURDUAR,140,Search - Blood Test Report,1,0.0,61.0
20.0,ALIPURDUAR,162,Search - Subscription of Building and other Construction Workers Pension Scheme Information,1,0.0,61.0
20.0,ALIPURDUAR,174,Search - Mass Education & Library Related Schemes Information,1,0.0,61.0
20.0,ALIPURDUAR,180,Apply - SHG Loan Application,1,0.0,61.0
20.0,ALIPURDUAR,187,Search- Nirmal Bangla scheme,1,0.0,61.0
20.0,ALIPURDUAR,202,Apply - Renewal of Electrical Supervisor License,1,0.0,61.0
20.0,ALIPURDUAR,234,Apply - Renewal of Driving Licence,1,0.0,61.0
20.0,ALIPURDUAR,241,Info - Jai Johar Pension Scheme Application,1,0.0,61.0
20.0,ALIPURDUAR,244,Search - e-Services Information of Municipal / Urban services,1,0.0,61.0
20.0,ALIPURDUAR,253,Apply - Issuance of Trade Licence in Municipal Areas,1,0.0,61.0
20.0,ALIPURDUAR,255,Apply - Renewal of Trade License in Municipal Areas,1,0.0,61.0
20.0,ALIPURDUAR,265,Search - Jal Dharo Jal Bharo Scheme,1,0.0,61.0
20.0,ALIPURDUAR,273,Search - Khelasree Scheme,1,0.0,61.0
20.0,ALIPURDUAR,276,Search - Gitanjali Scheme Information,1,0.0,61.0
20.0,ALIPURDUAR,300,Search - Information about Different Courses (Paschim Banga Society for Skill Development),1,0.0,61.0
20.0,ALIPURDUAR,302,Apply - Jaago,1,0.0,61.0
20.0,ALIPURDUAR,307,Apply - Approval of Building/Plan,1,0.0,61.0
20.0,ALIPURDUAR,317,Online fee submission in Government ITI,1,0.0,61.0
20.0,ALIPURDUAR,327,Apply - Scholarship of Students with Disabilities,1,0.0,61.0
20.0,ALIPURDUAR,337,Search - Print Duplicate Bill of PD (only for KMC),1,0.0,61.0
20.0,ALIPURDUAR,342,Search - Printing of Renewal Demand (CE)  (only for KMC),1,0.0,61.0
20.0,ALIPURDUAR,347,Apply - Closure of Existing (CE) Application  (only for KMC),1,0.0,61.0
20.0,ALIPURDUAR,354,Payment - Electricity Bill of CESC,1,0.0,61.0
20.0,ALIPURDUAR,371,Search - Application Status of Certificate of Non-Forest Land,1,0.0,61.0
20.0,ALIPURDUAR,396,Apply - Pre-Registration Form for Paschim Banga Society for Skill Development(Utkarsh Bangla),1,0.0,61.0
20.0,ALIPURDUAR,398,Apply - Recognition of Service Providers,1,0.0,61.0
20.0,ALIPURDUAR,403,Apply - WBFDC Property Booking,1,0.0,61.0
20.0,ALIPURDUAR,415,Apply - Request to Change of Marriage Officer,1,0.0,61.0
20.0,ALIPURDUAR,420,Search - Payment Receipt New Connection (LT),1,0.0,61.0
20.0,ALIPURDUAR,421,New Connection (LT) - New Connection Application Status,1,0.0,61.0
20.0,ALIPURDUAR,422,Search - Welcome Letter New Connection (LT),1,0.0,61.0
20.0,ALIPURDUAR,425,Search - Payment of Tax (MV),1,0.0,61.0
20.0,ALIPURDUAR,461,Search - Group Loan Status,1,0.0,61.0
20.0,ALIPURDUAR,489,Apply - Grant of Fire License,1,0.0,61.0
20.0,ALIPURDUAR,493,Apply - Registration of Association of Apartment Owners,1,0.0,61.0
20.0,ALIPURDUAR,494,Apply - Form -B under West Bengal Apartment Ownership act 1972,1,0.0,61.0
20.0,ALIPURDUAR,496,Search - Discover Your Eligible Schemes,1,0.0,61.0
20.0,ALIPURDUAR,502,Apply - Bhabishyat Credit Card Scheme (WBBCCS),1,0.0,61.0
20.0,ALIPURDUAR,503,Edit - Bhabishyat Credit Card Scheme (WBBCCS) ,1,0.0,61.0
20.0,ALIPURDUAR,263,Apply - Cooperative Home Registration,1,0.0,61.0
20.0,ALIPURDUAR,488,Apply - Issuance of Record of Title (Mutation) by NKDA,1,0.0,61.0
21.0,KALIMPONG,22,Apply - Land Revenue (Khajna),735,20.1,1.0
21.0,KALIMPONG,199,Apply - Payment of WBSEDCL Electricity Bill,486,13.3,2.0
21.0,KALIMPONG,6,Caste Certificate,306,8.4,3.0
21.0,KALIMPONG,478,Apply - Ordinary Residencial Certificate,291,8.0,4.0
21.0,KALIMPONG,4,Application for Income Certificates,273,7.5,5.0
21.0,KALIMPONG,155,Apply - Submission of Form for Electoral Roll,214,5.9,6.0
21.0,KALIMPONG,151,Apply - Local Residence (Domicile) Certificate,194,5.3,7.0
21.0,KALIMPONG,195,Apply - Online Trade Registration,118,3.2,8.0
21.0,KALIMPONG,363,Apply - Download and Print Birth Certificate,103,2.8,9.0
21.0,KALIMPONG,408,Search - Status of Application of Swasthya Sathi Card,103,2.8,9.0
21.0,KALIMPONG,168,Apply - Mutation Application,89,2.4,10.0
21.0,KALIMPONG,169,Apply - ROR Application ,88,2.4,11.0
21.0,KALIMPONG,127,Search - Application Status of Digital Ration Card Application,87,2.4,12.0
21.0,KALIMPONG,131,Apply for Birth & Death Certificate,78,2.1,13.0
21.0,KALIMPONG,367,Search - GRN Information,57,1.6,14.0
21.0,KALIMPONG,368,Application for applying learners licence,56,1.5,15.0
21.0,KALIMPONG,156,Apply - Verification of Electoral Roll Online,54,1.5,16.0
21.0,KALIMPONG,470,Payment - e-Payment Stamp Duty & Registration Fees,45,1.2,17.0
21.0,KALIMPONG,358,Search - Download of e-Ration Card,42,1.1,18.0
21.0,KALIMPONG,364,Apply - Download and Print Death Certificate,35,1.0,19.0
21.0,KALIMPONG,170,Apply - Plot Information,33,0.9,20.0
21.0,KALIMPONG,128,Apply - Aadhaar & Mobile Link with Digital Ration Card,30,0.8,21.0
21.0,KALIMPONG,165,Apply - Yuvashree Scheme Application ,29,0.8,22.0
21.0,KALIMPONG,267,Info - Old Age Pension Scheme,28,0.8,23.0
21.0,KALIMPONG,365,Apply - Conversion Application,28,0.8,23.0
21.0,KALIMPONG,485,eDistrict Dashboard,23,0.6,24.0
21.0,KALIMPONG,17,Apply - Passport Applications,22,0.6,25.0
21.0,KALIMPONG,233,Apply - Driving Licence,21,0.6,26.0
21.0,KALIMPONG,356,Search - Regenerate Receipt of WBSEDCL,20,0.5,27.0
21.0,KALIMPONG,352,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,18,0.5,28.0
21.0,KALIMPONG,406,Apply- Addition of New Member after Receiving Card (Form â A),17,0.5,29.0
21.0,KALIMPONG,477,Apply - Distance Certificate for Students,17,0.5,29.0
21.0,KALIMPONG,119,Payment - Tax or Fees,16,0.4,30.0
21.0,KALIMPONG,357,Payment History - WBSEDCL,16,0.4,30.0
21.0,KALIMPONG,126,Apply - New Digital Ration Card,14,0.4,31.0
21.0,KALIMPONG,154,Apply - Gorkha Certificate,14,0.4,31.0
21.0,KALIMPONG,392,Modify - Add member / FPS of Ration Card Holder,14,0.4,31.0
21.0,KALIMPONG,229,Search - West Bengal Homestay,13,0.4,32.0
21.0,KALIMPONG,164,Apply - Samajik Suraksha Yojana Application ,11,0.3,33.0
21.0,KALIMPONG,396,Apply - Pre-Registration Form for Paschim Banga Society for Skill Development(Utkarsh Bangla),11,0.3,33.0
21.0,KALIMPONG,137,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form â B),10,0.3,34.0
21.0,KALIMPONG,272,Apply - Rupashree Prakalpa,9,0.2,35.0
21.0,KALIMPONG,172,Search - Property Information,8,0.2,36.0
21.0,KALIMPONG,307,Apply - Approval of Building/Plan,8,0.2,36.0
21.0,KALIMPONG,382,Status of Application (Krishak Bandhu),8,0.2,36.0
21.0,KALIMPONG,388,Search - Application Status,8,0.2,36.0
21.0,KALIMPONG,1,Search - Application Status of Kanyasree Prakalpa,6,0.2,37.0
21.0,KALIMPONG,69,Apply - Krishak Bandhu Scheme,6,0.2,37.0
21.0,KALIMPONG,234,Apply - Renewal of Driving Licence,6,0.2,37.0
21.0,KALIMPONG,266,Info - Widow Pension Scheme,5,0.1,38.0
21.0,KALIMPONG,300,Search - Information about Different Courses (Paschim Banga Society for Skill Development),5,0.1,38.0
21.0,KALIMPONG,354,Payment - Electricity Bill of CESC,5,0.1,38.0
21.0,KALIMPONG,405,Modify - Member Name Correction after Receiving Card (Form â C),5,0.1,38.0
21.0,KALIMPONG,482,Search Preferred Colleges & Courses,5,0.1,38.0
21.0,KALIMPONG,331,Training Centre details (Paschim Banga Society for Skill Development),4,0.1,39.0
21.0,KALIMPONG,369,Status - Application of Learners Licence,4,0.1,39.0
21.0,KALIMPONG,481,Apply - Redressal of RTI queries & Tracking,4,0.1,39.0
21.0,KALIMPONG,194,Search - Gram Panchayat Tax Payment,3,0.1,40.0
21.0,KALIMPONG,306,Search - NSAP under Jai Bangla,3,0.1,40.0
21.0,KALIMPONG,348,Modify - Minor Change in Existing CE  (only for KMC),3,0.1,40.0
21.0,KALIMPONG,475,Search - Deed by Deed Number & Query Number ,3,0.1,40.0
21.0,KALIMPONG,476,Apply - Disability Certificate,3,0.1,40.0
21.0,KALIMPONG,86,Search - Price Information,2,0.1,41.0
21.0,KALIMPONG,163,Search - Registration of Transport Workers Pension Scheme Information,2,0.1,41.0
21.0,KALIMPONG,166,Apply - Unemployment Allowance Application ,2,0.1,41.0
21.0,KALIMPONG,201,Apply - New Electrical Supervisor License,2,0.1,41.0
21.0,KALIMPONG,275,Apply - Grievance to CMO,2,0.1,41.0
21.0,KALIMPONG,334,Apply - Student Credit Card,2,0.1,41.0
21.0,KALIMPONG,338,Apply - Online Mutation Application (only for KMC),2,0.1,41.0
21.0,KALIMPONG,355,Download - Payment for Quotation Letter of New Connection WBSEDCL,2,0.1,41.0
21.0,KALIMPONG,398,Apply - Recognition of Service Providers,2,0.1,41.0
21.0,KALIMPONG,399,Apply - FPC Enrollment,2,0.1,41.0
21.0,KALIMPONG,419,Payment - New Connection E-Pay New Connection (LT) ,2,0.1,41.0
21.0,KALIMPONG,484,eChallan,2,0.1,41.0
21.0,KALIMPONG,495,Apply - Form -C under West Bengal Apartment Ownership act 1972,2,0.1,41.0
21.0,KALIMPONG,428,Apply - No Objection Certificate (NOC),2,0.1,41.0
21.0,KALIMPONG,10,Apply - Online Application for WBPRB,1,0.0,42.0
21.0,KALIMPONG,95,Search - Sikshashree Information,1,0.0,42.0
21.0,KALIMPONG,117,Register - Retail Liquor Outlet,1,0.0,42.0
21.0,KALIMPONG,140,Search - Blood Test Report,1,0.0,42.0
21.0,KALIMPONG,152,Apply - Refinance of Term Loan,1,0.0,42.0
21.0,KALIMPONG,161,Apply - Building and other Construction Workers Pension Scheme,1,0.0,42.0
21.0,KALIMPONG,173,Apply - Marriage Certificate ,1,0.0,42.0
21.0,KALIMPONG,175,Apply - Karma Sathi Prakalpa Scheme,1,0.0,42.0
21.0,KALIMPONG,184,Search - Bangla Awas Yojana,1,0.0,42.0
21.0,KALIMPONG,192,Application for EWS Certificates,1,0.0,42.0
21.0,KALIMPONG,228,Search - WBTDCL Properties Booking,1,0.0,42.0
21.0,KALIMPONG,243,Application for mutation of holding in municipality/ Municipal Corporation,1,0.0,42.0
21.0,KALIMPONG,366,Apply - Manabik Pension Scheme (Disability Pension Scheme),1,0.0,42.0
21.0,KALIMPONG,370,Apply - Certificate of Non-Forest Land,1,0.0,42.0
21.0,KALIMPONG,400,Apply - Group Enrollment Form other than FPC,1,0.0,42.0
21.0,KALIMPONG,409,Apply - Filing of Affidavits by Citizen,1,0.0,42.0
21.0,KALIMPONG,411,Online Request for Certificate Copy by Citizens,1,0.0,42.0
21.0,KALIMPONG,416,Search - Download Marriage Certificate,1,0.0,42.0
21.0,KALIMPONG,425,Search - Payment of Tax (MV),1,0.0,42.0
21.0,KALIMPONG,458,Apply - Group Loan and Fresh Loan,1,0.0,42.0
21.0,KALIMPONG,469,Apply - New e-Requisition Form,1,0.0,42.0
21.0,KALIMPONG,471,Download- e-Assessment Slip & Print,1,0.0,42.0
21.0,KALIMPONG,472,Application - Refund of e-Payment,1,0.0,42.0
21.0,KALIMPONG,473,Search - Deed By Seller/Buyer/Party Name,1,0.0,42.0
21.0,KALIMPONG,474,Search - Deed By Transacted Property Details,1,0.0,42.0
21.0,KALIMPONG,479,Apply - Permission for Delayed Registration of Birth,1,0.0,42.0
21.0,KALIMPONG,480,Apply - Permission for Delayed Registration of Death,1,0.0,42.0
21.0,KALIMPONG,483,Registration & Admission,1,0.0,42.0
22.0,JHARGRAM,4,Application for Income Certificates,3799,18.3,1.0
22.0,JHARGRAM,6,Caste Certificate,2925,14.1,2.0
22.0,JHARGRAM,352,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1939,9.3,3.0
22.0,JHARGRAM,199,Apply - Payment of WBSEDCL Electricity Bill,1517,7.3,4.0
22.0,JHARGRAM,128,Apply - Aadhaar & Mobile Link with Digital Ration Card,1189,5.7,5.0
22.0,JHARGRAM,267,Info - Old Age Pension Scheme,1065,5.1,6.0
22.0,JHARGRAM,169,Apply - ROR Application ,798,3.8,7.0
22.0,JHARGRAM,408,Search - Status of Application of Swasthya Sathi Card,783,3.8,8.0
22.0,JHARGRAM,358,Search - Download of e-Ration Card,644,3.1,9.0
22.0,JHARGRAM,155,Apply - Submission of Form for Electoral Roll,630,3.0,10.0
22.0,JHARGRAM,127,Search - Application Status of Digital Ration Card Application,574,2.8,11.0
